GEO.id,Id
HC03_MOE_VC124,Foreign born; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC04_EST_VC124,Foreign born; Naturalized citizen; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC04_MOE_VC124,Foreign born; Naturalized citizen; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC05_EST_VC124,Foreign born; Not a U.S. citizen; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC05_MOE_VC124,Foreign born; Not a U.S. citizen; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC01_EST_VC125,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC01_MOE_VC125,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC02_EST_VC125,Native; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC02_MOE_VC125,Native; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC03_EST_VC125,Foreign born; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC03_MOE_VC125,Foreign born; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC04_EST_VC125,Foreign born; Naturalized citizen; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC04_MOE_VC125,Foreign born; Naturalized citizen; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC05_EST_VC125,Foreign born; Not a U.S. citizen; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC05_MOE_VC125,Foreign born; Not a U.S. citizen; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC01_EST_VC126,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC01_MOE_VC126,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC02_EST_VC126,Native; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC02_MOE_VC126,Native; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC03_EST_VC126,Foreign born; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC03_MOE_VC126,Foreign born; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC04_EST_VC126,Foreign born; Naturalized citizen; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC04_MOE_VC126,Foreign born; Naturalized citizen; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC05_EST_VC126,Foreign born; Not a U.S. citizen; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC05_MOE_VC126,Foreign born; Not a U.S. citizen; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC01_EST_VC127,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
HC01_MOE_VC127,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
HC02_EST_VC127,Native; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
HC02_MOE_VC127,Native; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
HC03_EST_VC127,Foreign born; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
HC03_MOE_VC127,Foreign born; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
HC04_EST_VC127,Foreign born; Naturalized citizen; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
HC04_MOE_VC127,Foreign born; Naturalized citizen; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
HC05_EST_VC127,Foreign born; Not a U.S. citizen; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
HC05_MOE_VC127,Foreign born; Not a U.S. citizen; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
HC01_EST_VC128,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
HC01_MOE_VC128,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
HC02_EST_VC128,Native; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
HC02_MOE_VC128,Native; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
HC03_EST_VC128,Foreign born; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
HC03_MOE_VC128,Foreign born; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
HC04_EST_VC128,Foreign born; Naturalized citizen; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
HC04_MOE_VC128,Foreign born; Naturalized citizen; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
HC05_EST_VC128,Foreign born; Not a U.S. citizen; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
HC05_MOE_VC128,Foreign born; Not a U.S. citizen; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
HC01_EST_VC129,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
HC01_MOE_VC129,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
HC02_EST_VC129,Native; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
HC02_MOE_VC129,Native; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
HC03_EST_VC129,Foreign born; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
HC03_MOE_VC129,Foreign born; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
HC04_EST_VC129,Foreign born; Naturalized citizen; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
HC04_MOE_VC129,Foreign born; Naturalized citizen; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
HC05_EST_VC129,Foreign born; Not a U.S. citizen; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
HC05_MOE_VC129,Foreign born; Not a U.S. citizen; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
HC01_EST_VC130,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
HC01_MOE_VC130,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
HC02_EST_VC130,Native; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
HC02_MOE_VC130,Native; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
HC03_EST_VC130,Foreign born; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
HC03_MOE_VC130,Foreign born; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
HC04_EST_VC130,Foreign born; Naturalized citizen; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
HC04_MOE_VC130,Foreign born; Naturalized citizen; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
HC05_EST_VC130,Foreign born; Not a U.S. citizen; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
HC05_MOE_VC130,Foreign born; Not a U.S. citizen; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
HC01_EST_VC131,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp/SNAP benefits
HC01_MOE_VC131,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp/SNAP benefits
HC02_EST_VC131,Native; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp/SNAP benefits
HC02_MOE_VC131,Native; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp/SNAP benefits
HC03_EST_VC131,Foreign born; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp/SNAP benefits
HC03_MOE_VC131,Foreign born; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp/SNAP benefits
HC04_EST_VC131,Foreign born; Naturalized citizen; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp/SNAP benefits
HC04_MOE_VC131,Foreign born; Naturalized citizen; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp/SNAP benefits
HC05_EST_VC131,Foreign born; Not a U.S. citizen; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp/SNAP benefits
HC05_MOE_VC131,Foreign born; Not a U.S. citizen; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp/SNAP benefits
HC01_EST_VC133,Total; Estimate; Median Household income (dollars)
HC01_MOE_VC133,Total; Margin of Error; Median Household income (dollars)
HC02_EST_VC133,Native; Estimate; Median Household income (dollars)
HC02_MOE_VC133,Native; Margin of Error; Median Household income (dollars)
HC03_EST_VC133,Foreign born; Estimate; Median Household income (dollars)
HC03_MOE_VC133,Foreign born; Margin of Error; Median Household income (dollars)
HC04_EST_VC133,Foreign born; Naturalized citizen; Estimate; Median Household income (dollars)
HC04_MOE_VC133,Foreign born; Naturalized citizen; Margin of Error; Median Household income (dollars)
HC05_EST_VC133,Foreign born; Not a U.S. citizen; Estimate; Median Household income (dollars)
HC05_MOE_VC133,Foreign born; Not a U.S. citizen; Margin of Error; Median Household income (dollars)
HC01_EST_VC134,Total; Estimate; Average number of workers per household
HC01_MOE_VC134,Total; Margin of Error; Average number of workers per household
HC02_EST_VC134,Native; Estimate; Average number of workers per household
HC02_MOE_VC134,Native; Margin of Error; Average number of workers per household
HC03_EST_VC134,Foreign born; Estimate; Average number of workers per household
HC03_MOE_VC134,Foreign born; Margin of Error; Average number of workers per household
HC04_EST_VC134,Foreign born; Naturalized citizen; Estimate; Average number of workers per household
HC04_MOE_VC134,Foreign born; Naturalized citizen; Margin of Error; Average number of workers per household
HC05_EST_VC134,Foreign born; Not a U.S. citizen; Estimate; Average number of workers per household
HC05_MOE_VC134,Foreign born; Not a U.S. citizen; Margin of Error; Average number of workers per household
HC01_EST_VC137,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC01_MOE_VC137,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC02_EST_VC137,Native; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC02_MOE_VC137,Native; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC03_EST_VC137,Foreign born; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC03_MOE_VC137,Foreign born; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC04_EST_VC137,Foreign born; Naturalized citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC04_MOE_VC137,Foreign born; Naturalized citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC05_EST_VC137,Foreign born; Not a U.S. citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC05_MOE_VC137,Foreign born; Not a U.S. citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC01_EST_VC138,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC01_MOE_VC138,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC02_EST_VC138,Native; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC02_MOE_VC138,Native; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC03_EST_VC138,Foreign born; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC03_MOE_VC138,Foreign born; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC04_EST_VC138,Foreign born; Naturalized citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC04_MOE_VC138,Foreign born; Naturalized citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC05_EST_VC138,Foreign born; Not a U.S. citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC05_MOE_VC138,Foreign born; Not a U.S. citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC01_EST_VC139,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 199 percent of the poverty level
HC01_MOE_VC139,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 199 percent of the poverty level
HC02_EST_VC139,Native; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 199 percent of the poverty level
HC02_MOE_VC139,Native; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 199 percent of the poverty level
HC03_EST_VC139,Foreign born; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 199 percent of the poverty level
HC03_MOE_VC139,Foreign born; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 199 percent of the poverty level
HC04_EST_VC139,Foreign born; Naturalized citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 199 percent of the poverty level
HC04_MOE_VC139,Foreign born; Naturalized citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 199 percent of the poverty level
HC05_EST_VC139,Foreign born; Not a U.S. citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 199 percent of the poverty level
HC05_MOE_VC139,Foreign born; Not a U.S. citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 199 percent of the poverty level
HC01_EST_VC140,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 200 percent of the poverty level
HC01_MOE_VC140,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 200 percent of the poverty level
HC02_EST_VC140,Native; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 200 percent of the poverty level
HC02_MOE_VC140,Native; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 200 percent of the poverty level
HC03_EST_VC140,Foreign born; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 200 percent of the poverty level
HC03_MOE_VC140,Foreign born; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 200 percent of the poverty level
HC04_EST_VC140,Foreign born; Naturalized citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 200 percent of the poverty level
HC04_MOE_VC140,Foreign born; Naturalized citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 200 percent of the poverty level
HC05_EST_VC140,Foreign born; Not a U.S. citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 200 percent of the poverty level
HC05_MOE_VC140,Foreign born; Not a U.S. citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 200 percent of the poverty level
HC01_EST_VC143,Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC01_MOE_VC143,Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC02_EST_VC143,Native; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC02_MOE_VC143,Native; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC03_EST_VC143,Foreign born; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC03_MOE_VC143,Foreign born; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC04_EST_VC143,Foreign born; Naturalized citizen; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC04_MOE_VC143,Foreign born; Naturalized citizen; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC05_EST_VC143,Foreign born; Not a U.S. citizen; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC05_MOE_VC143,Foreign born; Not a U.S. citizen; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC01_EST_VC144,Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC01_MOE_VC144,Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC02_EST_VC144,Native; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC02_MOE_VC144,Native; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC03_EST_VC144,Foreign born; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC03_MOE_VC144,Foreign born; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC04_EST_VC144,Foreign born; Naturalized citizen; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC04_MOE_VC144,Foreign born; Naturalized citizen; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC05_EST_VC144,Foreign born; Not a U.S. citizen; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC05_MOE_VC144,Foreign born; Not a U.S. citizen; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC01_EST_VC145,Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC01_MOE_VC145,Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC02_EST_VC145,Native; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC02_MOE_VC145,Native; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC03_EST_VC145,Foreign born; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC03_MOE_VC145,Foreign born; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC04_EST_VC145,Foreign born; Naturalized citizen; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC04_MOE_VC145,Foreign born; Naturalized citizen; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC05_EST_VC145,Foreign born; Not a U.S. citizen; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC05_MOE_VC145,Foreign born; Not a U.S. citizen; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC01_EST_VC146,Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC01_MOE_VC146,Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC02_EST_VC146,Native; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC02_MOE_VC146,Native; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC03_EST_VC146,Foreign born; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC03_MOE_VC146,Foreign born; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC04_EST_VC146,Foreign born; Naturalized citizen; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC04_MOE_VC146,Foreign born; Naturalized citizen; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC05_EST_VC146,Foreign born; Not a U.S. citizen; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC05_MOE_VC146,Foreign born; Not a U.S. citizen; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC01_EST_VC147,Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
